NTL,20200717,0.006,0.006,0.006,0.006,83334
NTLOB,20200717,0.002,0.002,0.002,0.002,0
NTM,20200717,0.087,0.087,0.085,0.087,225814
NTO,20200717,1.77,1.85,1.755,1.835,292398
NTU,20200717,0.02,0.021,0.02,0.02,2855313
NUC,20200717,2.8,2.87,2.77,2.78,27734
NUF,20200717,4.09,4.14,3.95,4,1400396
NUH,20200717,0.038,0.042,0.036,0.036,15975374
NUS,20200717,0.3,0.305,0.275,0.3,861575
NUSOA,20200717,0.005,0.005,0.005,0.005,0
NVA,20200717,0.06,0.06,0.055,0.058,38318217
NVAO,20200717,0.024,0.024,0.023,0.023,487072
NVO,20200717,0.012,0.013,0.012,0.013,280249
NVU,20200717,0.072,0.075,0.072,0.073,383172
NVX,20200717,0.985,0.985,0.955,0.97,546308
NWC,20200717,0.016,0.018,0.016,0.018,4872646
NWE,20200717,0.003,0.003,0.003,0.003,750000
NWEOB,20200717,0.001,0.001,0.001,0.001,0
NWF,20200717,0.2,0.2,0.2,0.2,0
NWH,20200717,1.665,1.685,1.6,1.635,2650722
NWL,20200717,11.79,12.15,11.67,11.7,790959
NWM,20200717,0.155,0.155,0.155,0.155,0
NWS,20200717,18.51,18.51,18.03,18.15,49983
NWSLV,20200717,18.21,18.32,18.15,18.15,1831
NXE,20200717,0.008,0.009,0.008,0.009,169397
NXEOB,20200717,0.001,0.001,0.001,0.001,0
NXM,20200717,0.065,0.065,0.065,0.065,162210
NXS,20200717,1.32,1.32,1.28,1.28,65655
NXT,20200717,11.14,11.23,10.8,10.93,1252884
NYR,20200717,0.21,0.21,0.19,0.19,354363
NZK,20200717,1.755,1.755,1.755,1.755,0
NZM,20200717,0.22,0.22,0.22,0.22,0
NZS,20200717,0.016,0.019,0.015,0.019,120672330
NZSOA,20200717,0.007,0.01,0.007,0.01,7943400
OAR,20200717,0.003,0.003,0.003,0.003,30000
OARO,20200717,0.001,0.001,0.001,0.001,0
OAU,20200717,0.015,0.015,0.015,0.015,2894345
OBL,20200717,4.99,5.06,4.86,4.91,347023
OBLHA,20200717,98.05,98.05,98.05,98.05,63
OBM,20200717,0.295,0.295,0.272,0.275,1380331
OCA,20200717,0.89,0.89,0.89,0.89,0
OCC,20200717,0.34,0.342,0.33,0.342,219074
OCL,20200717,10,10.15,9.93,9.93,17494
ODA,20200717,0.14,0.14,0.14,0.14,1466
ODM,20200717,0.046,0.052,0.044,0.046,9900768
ODY,20200717,0.043,0.043,0.043,0.043,0
OEC,20200717,1.1,1.36,1.075,1.27,516717
OEL,20200717,0.007,0.007,0.007,0.007,3806109
OEQ,20200717,0.055,0.055,0.055,0.055,0
OEX,20200717,0.002,0.002,0.002,0.002,200000
OFX,20200717,1.31,1.315,1.27,1.295,102050
OGA,20200717,0.089,0.089,0.089,0.089,0
OGC,20200717,3.33,3.33,3.255,3.31,334093
OIL,20200717,0.047,0.047,0.047,0.047,126539
OKJ,20200717,0.041,0.041,0.041,0.041,0
OKJO,20200717,0.012,0.012,0.012,0.012,62500
OKR,20200717,0.185,0.185,0.185,0.185,0
OKU,20200717,0.345,0.35,0.33,0.335,724638
OLH,20200717,0.07,0.07,0.07,0.07,0
OLI,20200717,0.046,0.049,0.045,0.049,471651
OLL,20200717,0.24,0.245,0.23,0.23,633191
OLV,20200717,0.005,0.005,0.005,0.005,579192
OMH,20200717,0.33,0.33,0.32,0.32,21216
OML,20200717,0.83,0.837,0.81,0.835,4478956
ONE,20200717,0.04,0.04,0.04,0.04,45000
ONT,20200717,5.14,5.14,5.14,5.14,5000
ONX,20200717,0.04,0.04,0.04,0.04,25000
OOK,20200717,0.022,0.022,0.022,0.022,0
OOO,20200717,4.12,4.13,4.1,4.12,422609
OPC,20200717,5.14,5.19,5.14,5.19,122961
OPH,20200717,2.61,2.63,2.61,2.63,103514
OPL,20200717,0.085,0.085,0.085,0.085,30405
OPT,20200717,2.32,2.32,2.23,2.25,237396
OPY,20200717,3.35,3.75,3.08,3.74,10837822
ORA,20200717,2.43,2.47,2.43,2.46,4332688
ORE,20200717,2.7,2.8,2.69,2.8,1429349
ORG,20200717,5.76,5.76,5.68,5.76,2802760
ORI,20200717,16.77,16.83,16.46,16.83,1095239
ORM,20200717,0.022,0.022,0.022,0.022,0
ORN,20200717,0.018,0.019,0.018,0.019,300000
ORR,20200717,0.47,0.48,0.47,0.48,53000
OSH,20200717,3.14,3.14,3.06,3.09,5290263
OSL,20200717,0.12,0.12,0.115,0.115,3675463
OSP,20200717,0.047,0.048,0.046,0.047,13704784
OSX,20200717,0.63,0.63,0.6,0.61,146134
OTW,20200717,3.47,3.58,3.44,3.58,34968
OVH,20200717,0.375,0.38,0.372,0.375,841725
OVN,20200717,0.265,0.265,0.26,0.26,91407
OVT,20200717,0.009,0.009,0.008,0.009,9071896
OXX,20200717,0.012,0.012,0.012,0.012,0
OZF,20200717,15.71,15.71,15.71,15.71,341
OZG,20200717,0.18,0.18,0.165,0.17,309250
OZL,20200717,12.45,12.63,12.36,12.6,2217440
OZR,20200717,11.43,11.43,11.35,11.39,11160
P2P,20200717,0.044,0.044,0.044,0.044,0
PAA,20200717,0.205,0.21,0.2,0.205,658820
PAB,20200717,0.013,0.013,0.012,0.013,1659990
PAC,20200717,5.52,5.6,5.5,5.6,7897
PAF,20200717,0.735,0.735,0.735,0.735,0
PAI,20200717,1.06,1.07,1.06,1.06,195422
PAK,20200717,0.009,0.009,0.009,0.009,0
PAL,20200717,0.825,0.875,0.81,0.875,98532
PAN,20200717,0.067,0.068,0.064,0.067,4591362
PAR,20200717,2.98,3.03,2.82,2.86,1507658
PAXX,20200717,4.84,4.86,4.83,4.83,46717
PBH,20200717,5.7,5.97,5.58,5.96,1667130
PBP,20200717,1.99,1.99,1.99,1.99,5000
PBX,20200717,0.003,0.003,0.003,0.003,0
PCG,20200717,1.13,1.13,1.13,1.13,0
PCH,20200717,0.001,0.001,0.001,0.001,0
PCI,20200717,0.935,0.945,0.915,0.92,411651
PCK,20200717,0.115,0.12,0.11,0.115,908748
PCL,20200717,0.001,0.001,0.001,0.001,1250000
PDI,20200717,0.084,0.084,0.075,0.079,45116434
PDIOA,20200717,0.063,0.063,0.052,0.061,1325926
PDL,20200717,5.94,6.13,5.8,5.85,1606742
PDN,20200717,0.12,0.125,0.12,0.125,12142112
PDZ,20200717,0.31,0.325,0.3,0.32,403261
PE1,20200717,1.26,1.27,1.255,1.27,129536
PEC,20200717,0.039,0.04,0.039,0.04,100000
PEK,20200717,0.023,0.024,0.023,0.024,1154343
PEKOD,20200717,0.01,0.01,0.01,0.01,0
PEL,20200717,0.017,0.017,0.017,0.017,0
PEN,20200717,0.061,0.065,0.06,0.064,3414936
PET,20200717,0.315,0.33,0.295,0.295,1065591
PEX,20200717,0.195,0.215,0.195,0.21,112514
PFG,20200717,0.08,0.08,0.08,0.08,0
PFP,20200717,2.95,2.97,2.93,2.96,18884
PFT,20200717,0.22,0.22,0.22,0.22,0
PG1,20200717,0.079,0.079,0.079,0.079,0
PG1OB,20200717,0.001,0.001,0.001,0.001,0
PGC,20200717,0.175,0.175,0.17,0.175,192996
PGF,20200717,0.96,0.96,0.945,0.955,370880
PGG,20200717,1.54,1.555,1.47,1.5,236650
PGH,20200717,2.17,2.23,2.15,2.22,341309
PGI,20200717,0.051,0.051,0.05,0.05,194289
PGL,20200717,0.95,0.95,0.91,0.91,31653
PGM,20200717,0.058,0.058,0.05,0.053,4381658
PGR,20200717,0.052,0.052,0.052,0.052,0
PGX,20200717,0.29,0.29,0.29,0.29,0
PGY,20200717,0.019,0.019,0.019,0.019,0
PIA,20200717,1.05,1.055,1.045,1.045,141421
PIC,20200717,0.95,0.96,0.95,0.955,240539
PIL,20200717,0.011,0.011,0.011,0.011,0
PIN,20200717,0.029,0.029,0.029,0.029,0
PIODA,20200717,0.11,0.11,0.105,0.105,87315
PIQ,20200717,0.445,0.46,0.44,0.46,356772
PIXX,20200717,4.26,4.29,4.26,4.26,53983
PKD,20200717,0.02,0.02,0.02,0.02,438236
PKO,20200717,0.01,0.01,0.01,0.01,0
PKS,20200717,0.215,0.225,0.21,0.225,663384
PL8,20200717,0.995,1.02,0.995,1,261671
PLC,20200717,0.013,0.013,0.013,0.013,0
PLL,20200717,0.094,0.094,0.086,0.09,349994
PLS,20200717,0.31,0.32,0.305,0.31,4049189
PLUS,20200717,18.48,18.51,18.48,18.5,5251
PLX,20200717,0.41,0.41,0.41,0.41,0
PM1,20200717,0.013,0.013,0.013,0.013,312599
PM8,20200717,0.36,0.375,0.36,0.365,235905
PMC,20200717,1.275,1.295,1.265,1.265,225515
PME,20200717,24.87,24.99,24.04,24.51,285999
PMV,20200717,16.92,16.96,16.47,16.67,213882
PMY,20200717,0.011,0.011,0.01,0.011,3357990
PMYO,20200717,0.002,0.002,0.002,0.002,303528
PNC,20200717,0.285,0.285,0.285,0.285,0
PNI,20200717,4.39,4.53,4.36,4.46,373582
PNL,20200717,0.041,0.041,0.041,0.041,0
PNN,20200717,0.002,0.002,0.001,0.001,1175000
PNR,20200717,0.235,0.237,0.23,0.23,855020
PNV,20200717,2.23,2.26,2.12,2.26,4789356
PNW,20200717,0.29,0.29,0.29,0.29,0
PNX,20200717,0.01,0.01,0.008,0.01,30796212
PO3,20200717,2.96,2.96,2.96,2.96,774
POD,20200717,0.042,0.042,0.038,0.038,1717148
PODO,20200717,0.001,0.001,0.001,0.001,0
POS,20200717,0.027,0.028,0.026,0.027,2975185
POU,20200717,17.47,17.47,17.47,17.47,0
POW,20200717,0.006,0.006,0.006,0.006,7207
PPC,20200717,0.84,0.84,0.805,0.82,28739
PPCHA,20200717,101.302,103,101.3,103,133
PPCHB,20200717,96.75,96.75,96.75,96.75,0
PPE,20200717,1.905,1.995,1.865,1.975,205586
PPG,20200717,0.16,0.16,0.155,0.155,39000
PPH,20200717,7.7,7.81,7.36,7.5,698850
PPK,20200717,3.22,3.35,3.15,3.25,29530
PPL,20200717,0.024,0.024,0.021,0.021,750609
PPS,20200717,0.44,0.44,0.425,0.43,1055673
PPT,20200717,32.55,33.36,31.88,32.58,378554
PPY,20200717,0.01,0.01,0.01,0.01,150000
PRN,20200717,1.15,1.15,1.115,1.15,3141527
PRO,20200717,0.67,0.68,0.65,0.66,52997
PRT,20200717,0.09,0.09,0.09,0.09,0
PRU,20200717,1.375,1.415,1.37,1.4,5991299
PRX,20200717,0.069,0.07,0.067,0.07,539361
PRZ,20200717,0.036,0.036,0.036,0.036,0
PSA,20200717,0.021,0.021,0.021,0.021,0
PSC,20200717,0.175,0.175,0.15,0.15,903619
PSI,20200717,2.6,2.61,2.54,2.58,18344
PSL,20200717,0.003,0.003,0.003,0.003,0
PSQ,20200717,1.575,1.575,1.56,1.56,10191
PSZ,20200717,0.031,0.031,0.031,0.031,385704
PTB,20200717,0.625,0.625,0.62,0.62,68747
PTL,20200717,0.36,0.36,0.35,0.36,28222
PTM,20200717,3.92,3.95,3.84,3.9,847517
PTR,20200717,0.096,0.105,0.096,0.102,265308
PTX,20200717,0.058,0.061,0.057,0.058,1841376
PTXOC,20200717,0.03,0.03,0.03,0.03,32755
PUA,20200717,0.021,0.021,0.02,0.02,4450206
PUAOC,20200717,0.001,0.001,0.001,0.001,0
PUAOD,20200717,0.01,0.01,0.009,0.009,2484706
PUR,20200717,0.012,0.016,0.012,0.013,185046003
PUROA,20200717,0.001,0.003,0.001,0.002,3968270
PVE,20200717,0.038,0.038,0.038,0.038,0
PVL,20200717,0.061,0.061,0.061,0.061,30483
PVS,20200717,1.26,1.26,1.26,1.26,0
PWG,20200717,1.06,1.06,1.03,1.06,58107
PWH,20200717,4.44,4.46,4.37,4.4,23541
PWL,20200717,0.265,0.28,0.265,0.27,103921
PWN,20200717,0.007,0.007,0.006,0.007,1657142
PWNCA,20200717,0.002,0.002,0.002,0.002,150000
PXS,20200717,0.083,0.089,0.083,0.086,752540
PXX,20200717,0.048,0.049,0.046,0.046,764646
PYC,20200717,0.115,0.115,0.11,0.115,694449
PYG,20200717,0.83,0.83,0.815,0.815,17252
QAG,20200717,4.8,4.8,4.8,4.8,0
QAN,20200717,3.71,3.73,3.56,3.62,8982142
QAU,20200717,17.46,17.46,17.25,17.3,102705
QBE,20200717,9.45,9.45,9.3,9.37,2377874
QCB,20200717,6.49,6.49,6.39,6.46,13530
QEM,20200717,0.099,0.099,0.099,0.099,0
QFE,20200717,0.67,0.69,0.625,0.675,2083553
QFN,20200717,8.82,8.82,8.78,8.78,1020
QFY,20200717,0.002,0.002,0.001,0.001,3400005
QFYOB,20200717,0.001,0.001,0.001,0.001,0
QFYOC,20200717,0.001,0.001,0.001,0.001,0
QGL,20200717,0.033,0.033,0.033,0.033,0
QHAL,20200717,30.4,30.4,30.23,30.23,7447
QHL,20200717,0.085,0.085,0.076,0.08,2377204
QIP,20200717,1.14,1.15,1.115,1.15,25324
QLTY,20200717,19.67,19.67,19.6,19.6,3064
QMIX,20200717,20.73,20.73,20.73,20.73,250
QOZ,20200717,11.87,11.88,11.82,11.82,18498
QPON,20200717,25.9,25.93,25.88,25.895,89433
QPR,20200717,0.94,0.94,0.94,0.94,0
QRE,20200717,6.27,6.27,6.25,6.26,14748
QRI,20200717,1.495,1.5,1.48,1.5,518132
QSS,20200717,0.024,0.024,0.024,0.024,0
QTG,20200717,0.004,0.004,0.004,0.004,0
QTM,20200717,0.036,0.036,0.036,0.036,200000
QUAL,20200717,31.73,31.85,31.62,31.64,40595
QUB,20200717,2.89,2.89,2.78,2.8,5412538
QUBHA,20200717,102.39,102.49,102.39,102.49,199
QUE,20200717,0.027,0.027,0.027,0.027,0
QUS,20200717,33.41,33.41,33.29,33.29,1920
QVE,20200717,0.815,0.83,0.815,0.825,669234
R3D,20200717,0.055,0.055,0.055,0.055,0
RAC,20200717,1.06,1.07,0.96,0.985,1384877
RAG,20200717,0.007,0.009,0.007,0.009,14714214
RAN,20200717,0.011,0.011,0.011,0.011,35717
RAP,20200717,0.145,0.145,0.14,0.14,763229
RARI,20200717,20.61,20.61,20.5,20.55,58954
RBD,20200717,8.8,8.8,8.8,8.8,0
RBL,20200717,2.13,2.13,1.965,2.1,1270266
RBR,20200717,0.007,0.007,0.007,0.007,1139130
RBTZ,20200717,11.08,11.15,11.05,11.05,8820
RBX,20200717,0.034,0.034,0.034,0.034,0
RCB,20200717,20.72,20.73,20.69,20.73,24124
RCE,20200717,1.43,1.435,1.315,1.39,1359740
RCL,20200717,0.35,0.39,0.35,0.39,254372
RCLO,20200717,0.045,0.08,0.045,0.075,355768
RCP,20200717,0.019,0.019,0.019,0.019,0
RCT,20200717,1.98,1.98,1.98,1.98,6769
RCW,20200717,0.205,0.205,0.205,0.205,0
RD1,20200717,0.02,0.02,0.02,0.02,0
RDC,20200717,0.665,0.675,0.65,0.66,142444
RDF,20200717,0.44,0.44,0.44,0.44,0
RDG,20200717,0.039,0.044,0.039,0.044,2238636
RDH,20200717,0.53,0.53,0.53,0.53,38888
RDM,20200717,0.105,0.105,0.099,0.105,770239
RDN,20200717,0.007,0.007,0.007,0.007,0
RDS,20200717,0.012,0.012,0.012,0.012,0
RDSOB,20200717,0.002,0.002,0.002,0.002,0
RDV,20200717,23.7,23.7,23.66,23.66,1948
RDY,20200717,1.37,1.42,1.35,1.42,16433
RE1,20200717,0.02,0.02,0.02,0.02,0
REA,20200717,107.07,107.68,106.09,107,89638
RED,20200717,0.22,0.22,0.215,0.215,3364346
REE,20200717,0.088,0.088,0.083,0.085,3217326
REF,20200717,0.004,0.004,0.004,0.004,0
REG,20200717,1.355,1.37,1.32,1.35,342733
REH,20200717,9.4,9.5,9.33,9.41,182886
REIT,20200717,15.77,15.77,15.5,15.5,26781
RENT,20200717,2.51,2.51,2.51,2.51,213
RES,20200717,0.089,0.089,0.08,0.08,85000
REV,20200717,0.011,0.011,0.011,0.011,0
REX,20200717,1.1,1.1,1.08,1.085,40391
REY,20200717,0.31,0.31,0.31,0.31,0
REZ,20200717,0.018,0.018,0.016,0.017,5414270
RF1,20200717,2.49,2.51,2.48,2.51,93575
RFF,20200717,2.04,2.04,2.01,2.04,198237
RFG,20200717,0.067,0.068,0.066,0.067,482525
RFN,20200717,0.002,0.002,0.001,0.002,14342411
RFR,20200717,0.087,0.087,0.085,0.085,30000
RFRO,20200717,0.001,0.001,0.001,0.001,0
RFT,20200717,0.037,0.037,0.037,0.037,204801
RFX,20200717,0.026,0.026,0.024,0.024,458455
RGB,20200717,23.05,23.07,23.05,23.07,3618
RGI,20200717,0.049,0.049,0.049,0.049,0
RGL,20200717,0.066,0.067,0.063,0.064,485681
RGS,20200717,0.085,0.086,0.085,0.086,302942
RHC,20200717,63.5,63.66,62.74,63.5,462695
RHCPA,20200717,103.3,103.9,103.3,103.4,779
RHI,20200717,0.18,0.18,0.18,0.18,0
RHP,20200717,1.89,1.925,1.85,1.92,216610
RHT,20200717,0.155,0.155,0.15,0.15,133971
RHY,20200717,0.105,0.105,0.105,0.105,0
RIC,20200717,0.75,0.765,0.725,0.725,132828
RIE,20200717,0.007,0.007,0.007,0.007,0
RIM,20200717,0.006,0.006,0.006,0.006,20000
RINC,20200717,7.57,7.64,7.57,7.64,13743
RIO,20200717,104.98,105.98,103.22,104.14,2668651
RKN,20200717,0.7,0.73,0.7,0.73,32493
RLC,20200717,0.007,0.007,0.007,0.007,1079177
RLCO,20200717,0.001,0.001,0.001,0.001,0
RLE,20200717,0.023,0.023,0.021,0.021,137291
RLEOB,20200717,0.001,0.001,0.001,0.001,0
RLG,20200717,0.027,0.027,0.026,0.026,77791
RLGO,20200717,0.01,0.01,0.01,0.01,0
RLT,20200717,1.105,1.17,1.095,1.14,43269
RMC,20200717,1.045,1.05,1.04,1.05,56233
RMD,20200717,28.28,28.3,27.71,27.98,493889
RMG,20200717,0.007,0.007,0.007,0.007,0
RMI,20200717,0.006,0.006,0.006,0.006,0
RML,20200717,0.078,0.078,0.078,0.078,0
RMLOA,20200717,0.048,0.048,0.048,0.048,0
RMP,20200717,0.01,0.01,0.01,0.01,0
RMS,20200717,2.01,2.04,1.98,2.01,6238373
RMT,20200717,0.001,0.001,0.001,0.001,0
RMX,20200717,0.006,0.006,0.006,0.006,12031679
RMXOI,20200717,0.002,0.002,0.002,0.002,250000
RMY,20200717,0.28,0.28,0.27,0.27,34270
RND,20200717,2.08,2.08,2.08,2.08,0
RNE,20200717,0.026,0.026,0.026,0.026,135477
RNO,20200717,0.08,0.081,0.08,0.081,73693
RNT,20200717,0.031,0.031,0.031,0.031,24653
RNU,20200717,0.013,0.014,0.013,0.014,967064
RNX,20200717,0.005,0.005,0.005,0.005,550000
RNY,20200717,0.005,0.005,0.005,0.005,0
ROBO,20200717,66.8,66.8,66.5,66.61,947
ROG,20200717,0.001,0.001,0.001,0.001,0
ROO,20200717,0.021,0.021,0.019,0.02,583250
ROOO,20200717,0.003,0.003,0.003,0.003,0
RPG,20200717,0.03,0.03,0.03,0.03,0
RPM,20200717,0.2,0.2,0.195,0.2,20500
RPMO,20200717,0.014,0.014,0.014,0.014,0
RRL,20200717,5.46,5.5,5.36,5.49,2262169
RSG,20200717,1.17,1.18,1.145,1.155,6121354
RSH,20200717,0.16,0.165,0.12,0.145,12485396
RSM,20200717,21.15,21.2,21.15,21.15,4113
RTE,20200717,0.34,0.345,0.34,0.345,3500
RTG,20200717,0.145,0.15,0.14,0.14,753316
RTR,20200717,0.125,0.13,0.12,0.13,1056113
RUL,20200717,1,1,0.935,0.94,747272
RVR,20200717,0.095,0.097,0.092,0.093,1573306
RVS,20200717,0.48,0.48,0.48,0.48,5980
RWC,20200717,2.84,2.92,2.82,2.87,1278589
RWD,20200717,0.165,0.165,0.155,0.155,50000
RWDOA,20200717,0.025,0.025,0.025,0.025,0
RXH,20200717,0.004,0.004,0.004,0.004,0
RXL,20200717,0.074,0.074,0.071,0.073,11150701
RXM,20200717,0.155,0.16,0.15,0.155,1006851
RXP,20200717,0.29,0.3,0.275,0.295,257952
RYD,20200717,1.4,1.4,1.4,1.4,0
RYDOA,20200717,0.065,0.065,0.065,0.065,0
RZI,20200717,0.61,0.625,0.61,0.62,5157
S2R,20200717,0.145,0.145,0.145,0.145,0
S32,20200717,2.15,2.22,2.14,2.22,21347181
S66,20200717,0.41,0.41,0.38,0.38,10000
SAM,20200717,0.073,0.073,0.073,0.073,0
SAN,20200717,0.002,0.002,0.002,0.002,0
SAR,20200717,5.75,5.9,5.7,5.89,9286667
SAS,20200717,0.028,0.028,0.028,0.028,0
SAU,20200717,0.135,0.135,0.135,0.135,49088
SAVE,20200717,9.38,9.38,9.38,9.38,0
SBI,20200717,0.013,0.013,0.013,0.013,0
SBKHB,20200717,80.6,80.6,80,80,527
SBM,20200717,3.6,3.64,3.55,3.6,4131526
SBR,20200717,0.003,0.004,0.003,0.003,69693630
SBRO,20200717,0.001,0.001,0.001,0.001,10500000
SBU,20200717,0.002,0.002,0.002,0.002,0
SBW,20200717,0.14,0.165,0.14,0.14,407533
SCG,20200717,2.16,2.16,2.11,2.14,7231953
SCI,20200717,0.016,0.016,0.016,0.016,69091
SCL,20200717,0.017,0.018,0.017,0.017,2042316
SCN,20200717,0.077,0.078,0.073,0.073,743167
SCP,20200717,2.22,2.22,2.17,2.2,1507188
SCT,20200717,0.084,0.09,0.075,0.083,2918102
SCU,20200717,0.015,0.015,0.015,0.015,305000
SDA,20200717,0.79,0.79,0.79,0.79,0
SDF,20200717,3.39,3.4,3.3,3.38,1584583
SDG,20200717,1.15,1.19,1.13,1.15,10273
SDI,20200717,0.7,0.705,0.68,0.695,41177
SDL,20200717,0.005,0.005,0.005,0.005,0
SDV,20200717,0.655,0.67,0.64,0.64,485289
SDX,20200717,0.07,0.071,0.07,0.07,499201
SE1,20200717,0.057,0.066,0.054,0.062,5011484
SEC,20200717,1.34,1.375,1.34,1.37,202819
SEI,20200717,0.026,0.027,0.026,0.027,336504
SEK,20200717,21.85,21.95,21.56,21.79,2182170
SELF,20200717,41.8,41.8,41.8,41.8,0
SEN,20200717,0.05,0.05,0.049,0.05,472891
SEQ,20200717,0.26,0.26,0.26,0.26,5711
SER,20200717,0.005,0.005,0.005,0.005,483400
SES,20200717,0.105,0.11,0.105,0.105,405637
SF1,20200717,0.02,0.02,0.02,0.02,0
SFC,20200717,12.7,13.25,12.7,13.25,530
SFG,20200717,0.052,0.053,0.052,0.052,119012
SFGO,20200717,0.014,0.014,0.014,0.014,0
SFM,20200717,0.075,0.075,0.075,0.075,20000
SFR,20200717,5.39,5.48,5.35,5.45,841785
SFX,20200717,0.15,0.155,0.15,0.155,134958
SFY,20200717,54.35,54.35,54.22,54.34,3148
SGC,20200717,0.029,0.029,0.029,0.029,15698
SGCOA,20200717,0.009,0.009,0.009,0.009,0
SGF,20200717,1.54,1.55,1.455,1.525,69097
SGH,20200717,0.685,0.685,0.685,0.685,0
SGI,20200717,0.065,0.065,0.065,0.065,6667
SGLLV,20200717,5.5,5.65,5.5,5.6,5725
SGM,20200717,8.16,8.25,7.915,8.12,630516
SGO,20200717,0.022,0.022,0.022,0.022,0
SGP,20200717,3.28,3.3,3.22,3.24,6477027
SGQ,20200717,0.12,0.12,0.115,0.115,409467
SGQOB,20200717,0.03,0.03,0.03,0.03,85000
SGR,20200717,2.71,2.74,2.63,2.67,3732976
SHE,20200717,0.006,0.006,0.004,0.005,2381274
SHH,20200717,0.006,0.006,0.006,0.006,2868049
SHJ,20200717,0.65,0.655,0.64,0.64,160786
SHK,20200717,0.004,0.004,0.004,0.004,0
SHL,20200717,31.28,31.42,31.03,31.41,1800632
SHM,20200717,0.52,0.54,0.52,0.54,74111
SHO,20200717,0.02,0.02,0.02,0.02,0
SHV,20200717,5.59,5.93,5.59,5.78,524119
SI6,20200717,0.006,0.006,0.006,0.006,5029979
SI6OC,20200717,0.002,0.002,0.002,0.002,0
SIG,20200717,0.69,0.695,0.68,0.69,1272021
SIH,20200717,0.028,0.028,0.028,0.028,100000
SIL,20200717,0.035,0.035,0.035,0.035,0
SIO,20200717,0.27,0.27,0.27,0.27,0
SIQ,20200717,6.23,6.24,6.11,6.21,566703
SIS,20200717,0.028,0.028,0.028,0.028,453536
SIT,20200717,0.03,0.03,0.03,0.03,32835
SIV,20200717,0.36,0.37,0.36,0.365,14875
SIX,20200717,0.095,0.095,0.095,0.095,0
SKC,20200717,2.35,2.37,2.28,2.31,698079
SKF,20200717,0.14,0.14,0.14,0.14,27580
SKI,20200717,2.29,2.31,2.26,2.3,5508272
SKN,20200717,0.08,0.08,0.08,0.08,0
SKNOA,20200717,0.031,0.031,0.031,0.031,0
SKO,20200717,3.38,3.41,3.35,3.39,12159
SKT,20200717,0.135,0.135,0.135,0.135,0
SKY,20200717,0.23,0.23,0.225,0.23,231307
SL1,20200717,0.007,0.007,0.007,0.007,0
SLC,20200717,0.99,1.08,0.99,1.075,1171498
SLF,20200717,10.21,10.21,10.16,10.21,52762
SLK,20200717,4.14,4.21,4.12,4.17,65739
SLM,20200717,0.66,0.66,0.66,0.66,49724
SLR,20200717,2.31,2.33,2.27,2.32,2326709
SLX,20200717,0.695,0.74,0.68,0.73,245747
SLZ,20200717,0.15,0.155,0.15,0.15,151125
SM1,20200717,6.71,6.71,6.5,6.5,11486
SMC,20200717,0.44,0.44,0.44,0.44,0
SMG,20200717,0.2,0.2,0.2,0.2,0
SMI,20200717,0.002,0.002,0.002,0.002,0
SMLL,20200717,3.15,3.17,3.14,3.15,10746
SMN,20200717,0.55,0.555,0.51,0.515,134292
SMP,20200717,0.64,0.64,0.61,0.63,548673
SMR,20200717,0.65,0.66,0.645,0.645,34696
SMX,20200717,0.25,0.25,0.25,0.25,1500
SNAS,20200717,10.56,10.56,10.5,10.54,8919
SNC,20200717,0.59,0.59,0.59,0.59,1000
SND,20200717,0.61,0.61,0.61,0.61,0
SNL,20200717,4.02,4.02,4.02,4.02,484
SNS,20200717,0.093,0.093,0.09,0.09,161910
SNZ,20200717,6.82,6.82,6.82,6.82,592
SO4,20200717,0.585,0.585,0.56,0.57,270491
SOL,20200717,20.42,20.57,20.24,20.38,263767
SOM,20200717,1.295,1.295,1.28,1.295,10799
SOP,20200717,0.032,0.033,0.032,0.033,1756060
SOPOA,20200717,0.004,0.004,0.004,0.004,0
SOR,20200717,0.067,0.07,0.064,0.064,325437
SP3,20200717,0.059,0.059,0.059,0.059,86000
SP3O,20200717,0.002,0.002,0.002,0.002,0
SPK,20200717,4.52,4.58,4.415,4.48,1666639
SPL,20200717,1.085,1.105,1.075,1.095,151261
SPQ,20200717,0.006,0.006,0.006,0.006,500000
SPT,20200717,1.49,1.505,1.36,1.45,8334751
SPY,20200717,459.09,459.54,458.31,458.4,154
SPZ,20200717,0.097,0.1,0.097,0.1,700775
SRG,20200717,0.27,0.27,0.26,0.265,282360
SRH,20200717,0.21,0.21,0.21,0.21,0
SRI,20200717,0.07,0.075,0.07,0.075,209209
SRK,20200717,0.058,0.061,0.054,0.057,849066
SRN,20200717,0.003,0.003,0.003,0.003,0
SRV,20200717,2.14,2.14,2.02,2.05,40816
SRY,20200717,0.012,0.012,0.012,0.012,0
SRZ,20200717,0.011,0.011,0.011,0.011,46998
SSG,20200717,0.675,0.675,0.65,0.66,82427
SSL,20200717,6.9,6.9,6.9,6.9,0
SSLPA,20200717,1,1,1,1,0
SSM,20200717,1.88,1.88,1.82,1.855,1695214
SSO,20200717,14.11,14.11,14.11,14.11,50
SST,20200717,9.65,9.65,9.65,9.65,0
ST1,20200717,0.27,0.277,0.27,0.275,699455
STA,20200717,0.25,0.255,0.25,0.255,237215
STC,20200717,0.003,0.003,0.003,0.003,0
STG,20200717,0.89,0.89,0.89,0.89,28433
STM,20200717,0.011,0.011,0.01,0.01,11419220
STN,20200717,0.695,0.705,0.68,0.695,60300
